idx,status,contact,legal_code,name
8603,정상,043-542-2201,충청북도 보은군 보은읍 이평리 166-1번지,보은옥천영동축협 동물병원
8604,정상,,충청북도 청주시 흥덕구 오송읍 연제리 499번지,훈동물병원
8605,정상,,충청북도 청주시 흥덕구 오송읍 오송리 138-4번지,으뜸 대동물 병원
8606,정상,,충청북도 청주시 흥덕구 가경동 1455-1번지,한샘동물병원
8607,정상,239-7575,충청북도 청주시 흥덕구 복대동 288-123번지,청주지웰동물병원
8608,정상,217-2069,충청북도 청주시 청원구 오창읍 장대리 294-3번지,오창동물병원
8609,정상,217-9721,충청북도 청주시 청원구 오창읍 장대리 53-22,서울동물병원
8610,정상,,충청북도 단양군 단양읍 별곡리 333번지,중부동물병원
8611,정상,865-5393,경기도 동두천시 생연동 695-3번지,현대동물병원
8612,정상,865-2137,경기도 동두천시 생연동 689-5번지 3통1반,경기동물병원
8613,정상,862-5151,경기도 동두천시 생연동 689-24번지,통일동물병원
8614,정상,043-288-7599,충청북도 청주시 상당구 용암동 2623번지,엘케이동물의료센터
8615,정상,-7016,"충청북도 청주시 상당구 용암동 1703 106,107, 108호",24시청주나음동물메디컬
8616,정상,031-864-0075,경기도 동두천시 지행동 691-5번지,윤후동물병원
8617,정상,256-3309,충청북도 청주시 상당구 석교동 257,제일동물병원
8618,정상,432213815,충청북도 청주시 상당구 남문로1가 132번지,한국동물병원
8619,정상,432237582,충청북도 청주시 상당구 금천동 219-3번지,우리동물병원
8620,정상,031-868-0275,경기도 동두천시 송내동 551번지,러브펫동물병원
8621,정상,432867582,충청북도 청주시 상당구 용담동 418번지 상가동 101호,세림동물병원
8622,정상,432948855,충청북도 청주시 상당구 용암동 1403번지,도도동물병원
8623,정상,293-0075,충청북도 청주시 상당구 용암동 2642,이즈동물병원
8624,정상,,충청북도 청주시 청원구 오창읍 양청리 787-2,메인동물병원
8625,정상,,충청북도 청주시 청원구 율량동 2067,청주온누리동물메디컬센터
8626,정상,,충청북도 청주시 청원구 오창읍 양청리 720-12 가담향빌(지하) 102호,다나동물병원
8627,정상,,충청북도 청주시 청원구 오창읍 양청리 820,웰니스동물병원
8628,정상,043-256-2551,충청북도 청주시 청원구 율량동 1074번지,정동물병원
8629,정상,043-283-7583,충청북도 청주시 상당구 미원면 미원리 535-17번지,명성동물병원
8630,정상,,충청북도 청주시 상당구 명암동 70,청주랜드관리사업소(동물원)
8631,정상,237-3319,충청북도 청주시 상당구 남일면 효촌리 38-4번지,협성동물병원
8632,정상,237-7852,충청북도 청주시 흥덕구 가경동 1195번지,캣앤독동물병원
8633,정상,271-7348,충청북도 청주시 흥덕구 복대동 849-7번지,충북동물병원
8634,정상,294-7582,충청북도 청주시 서원구 산남동 687번지 101호,세솔동물병원
8635,정상,(043)268-5677,충청북도 청주시 서원구 사직동 720-31,고려동물메디컬센터
8636,정상,,충청북도 청주시 서원구 사직동 597-35,청주24시동물병원
8637,정상,233-2145,충청북도 청주시 흥덕구 강내면 탑연리 173-5번지 2통,강내동물병원
8638,정상,260-1684,충청북도 청주시 흥덕구 옥산면 오산리 535-1번지,우리동물병원
8639,정상,235-0094,충청북도 청주시 흥덕구 가경동 1352번지,블루동물종합병원
8640,정상,043-231-6972,충청북도 청주시 흥덕구 복대동 127-3번지,서원동물병원
8641,정상,,세종특별자치시 금남면 용포리 138-1번지,한빛동물병원
8642,정상,,세종특별자치시 조치원읍 정리 58-2번지,명 축산동물병원
8643,정상,044-865-5187,세종특별자치시 조치원읍 원리 15-20,열린동물병원
8644,정상,,충청북도 청주시 흥덕구 복대동 1927번지,행복한동물병원
8645,정상,216-3328,충청북도 청주시 청원구 오창읍 주성리 311-4,충북야생동물센터
8646,정상,043)214-9975,충청북도 청주시 청원구 율량동 1070번지,24시청주i동물병원
8647,정상,043-211-9669,충청북도 청주시 청원구 오창읍 양청리 751-8,스타동물병원
8648,정상,275-8275,충청북도 청주시 서원구 개신동,수 동물병원
8649,정상,,충청북도 진천군 진천읍 벽암리 133번지 진천동물병원,진천동물병원
8650,정상,,충청북도 진천군 진천읍 읍내리 30-1번지 원주민부동산,오수의과동물병원
8651,정상,043)533-8109,충청북도 진천군 진천읍 원덕리 396-2,진천축산업협동조합동물병원
8652,정상,,충청북도 진천군 진천읍 읍내리 471-76번지,그린벨 이콰인 동물병원
8653,정상,031-861-2328,경기도 동두천시 생연동 691-107번지,수제가축병원
8654,정상,,충청북도 진천군 덕산읍 용몽리 579-99,한마음 동물병원
8655,정상,533-0935,충청북도 진천군 진천읍 교성리 45-6번지,다솜동물병원
8656,정상,,충청북도 청주시 서원구 산남동 657 앤젤변호사빌딩 104호,산남동물병원
8657,정상,(043)261-3220,충청북도 청주시 서원구 개신동 12,충북대학교 동물병원
8658,정상,238-0055,충청북도 청주시 서원구 개신동 대우푸르지오 504동 102호,에이스동물병원
8659,정상,043-844-6766,충청북도 충주시 문화동 919번지,충주동물병원
8660,정상,,충청북도 충주시 금릉동 60-6,박동물병원
8661,정상,043-850-7576,충청북도 충주시 교현동 766-28,충주축협동물병원
8662,정상,,충청북도 충주시 지현동 387 9통3반,정종합동물병원
8663,정상,043-851-3040,충청북도 충주시 연수동 539-1번지 34통3반,현대동물병원
8664,정상,,충청북도 충주시 연수동 397번지,가인동물병원
8665,정상,043-843-0075,충청북도 충주시 교현동 538-1 11통1반,보드미동물병원
8666,정상,,세종특별자치시 조치원읍 상리 18-9번지,연기동물병원
8667,정상,,세종특별자치시 전의면 읍내리 258-4번지,성신가축병원
8668,정상,,세종특별자치시 조치원읍 상리 99-6번지,한우동물병원
8669,정상,041-864-0448,세종특별자치시 연서면 성제리 586-201번지,세종동물병원
8670,정상,865-2380,세종특별자치시 조치원읍 상리 16번지,조치원동물병원
8671,정상,044-868-8275,세종특별자치시 조치원읍 정리 101-2,세종종합동물병원
8672,정상,044-862-5852,세종특별자치시 조치원읍 침산리 89 욱일아파트,보광동물병원
8673,정상,044-864-7579,세종특별자치시 다정동 659 이도빌딩,다정한동물메디컬센터
8674,정상,044-867-4830,세종특별자치시 연서면 봉암리 622-3,성원동물병원
8675,정상,044-864-7587,세종특별자치시 종촌동 658번지 메디케어빌딩,호수동물병원
8676,정상,044-863-7578,세종특별자치시 나성동 723번지 금강프라자,세종동물의료센터
8677,정상,,충청북도 충주시 주덕읍 신양리 245-8번지,큰동물병원(출장진료전문병원)
8678,정상,043-911-8275,충청북도 충주시 칠금동 834번지 하나빌딩,애플동물병원
8679,정상,044-865-7975,세종특별자치시 도담동 717,햇살가득동물병원
8680,정상,448657005,세종특별자치시 아름동 1089,서울동물의료센터
8681,정상,044-868-2542,세종특별자치시 한솔동 946 첫마을2단지,뮤동물병원
8682,정상,448657579,세종특별자치시 소담동 37-3 코끼리타워,다온동물병원
8683,정상,044-868-0264,세종특별자치시 새롬동 341-92 세움빌딩,티어하임 동물병원
8684,정상,044-868-7583,세종특별자치시 조치원읍 신흥리 278,착한동물병원
8685,정상,044-865-9575,세종특별자치시 고운동 1717 세종 스마트큐브Ⅰ,고운동물병원
8686,정상,043-857-0075,충청북도 충주시 교현동 1326번지,열린동물병원
8687,정상,043-852-8875,충청북도 충주시 교현동 1134,중앙동물의료센터
8688,정상,,충청북도 충주시 대소원면 만정리 43-17번지,문동물병원(출장진료전문병원)
8689,정상,9130182,경기도 고양시 일산서구 탄현동 1487번지 탄현마을2단지,마리
8690,정상,031-906-7575,경기도 고양시 일산동구 식사동 670-28번지,강남동물병원
8691,정상,031-972-7582,경기도 고양시 덕양구 행신동 944번지,아마존
8692,정상,031-970-9204,경기도 고양시 덕양구 토당동 855-1번지,작은 친구 동물병원
8693,정상,,경기도 고양시 일산서구 대화동 2107-18번지 24통8반 2층,워리워리
8694,정상,031-977-0154,경기도 고양시 일산동구 중산동 1667-3번지,더독
8695,정상,031-924-0075,경기도 고양시 일산서구 탄현동 1573-5번지 현해프라자 203호,해맑은 동물병원
8696,정상,976-7585,경기도 고양시 일산동구 중산동 1669-4번지,산들동물병원
8697,정상,,경기도 고양시 일산동구 정발산동 1203-7번지,토베스트 동물병원
8698,정상,,경기도 고양시 일산동구 풍동 1279-2번지 아크리아,풍동 라파엘 동물병원
8699,정상,,경기도 고양시 덕양구 삼송동 293 310호,피그만클리닉
8700,정상,,경기도 고양시 덕양구 행신동 756-10번지,펫피아 동물병원
8701,정상,031-908-7582,경기도 고양시 일산동구 마두동 806 올리브상가 C동 112호,올리브동물병원
8702,정상,1666-7501,경기도 고양시 덕양구 화정동 984-8,탑케어동물의료원
8703,정상,,경기도 고양시 일산동구 풍동 1280번지,풍동동물병원
8704,정상,,경기도 고양시 일산서구 대화동 1450-1번지 자유로프라자,자유로 동물병원
8705,정상,932-0075~6,경기도 고양시 일산동구 정발산동 1294-4,Dr. dog 동물영상의료센터
8706,정상,031-932-0085,경기도 고양시 일산동구 장항동 752 삼성메르헨하우스,일산시티 동물의료센터
8707,정상,070-7720-4934,경기도 고양시 덕양구 관산동 163-16번지,통일로 동물병원
8708,정상,923-7533,경기도 고양시 일산서구 대화동 2119-4번지,토론토 동물병원
8709,정상,031-900-8875,경기도 고양시 일산동구 장항동 751번지 삼성라끄빌,수 동물병원
8710,정상,,경기도 고양시 일산동구 백석동 1314번지 성우아뜨리움오피스텔 110호,애니웰 동물병원
8711,정상,,경기도 고양시 일산서구 일산동 1054-1번지 현대프라자,초원동물병원
8712,정상,,경기도 고양시 일산서구 탄현동 132-62 105호,탄현 동물병원
8713,정상,031-969-9369,경기도 고양시 일산동구 식사동 344번지 자이주상복합아파트 상가 B동 211-1호,위시티 동물병원
8714,정상,031-912-9465,경기도 고양시 일산동구 백석동 1244-3번지,봄빛동물병원
8715,정상,031-978-7575,경기도 고양시 덕양구 행신동 1086번지 205~6호,Helix ADI Center : 헬릭스 영상진단센터
8716,정상,031-964-7599,경기도 고양시 덕양구 고양동 243,고양동물병원
8717,정상,031-913-8820,"경기도 고양시 일산동구 장항동 750번지 삼성스위트101호, 102-1호",스마트동물병원
8718,정상,,경기도 고양시 덕양구 성사동 706-4번지 1층 365 신원당동물병원,365 신원당 동물병원
8719,정상,,경기도 고양시 덕양구 성사동 699-1번지,민동물병원
8720,정상,,경기도 고양시 일산동구 정발산동 1180-3번지,이창훈 동물병원
8721,정상,9046681,경기도 고양시 일산동구 마두동 759번지 백마프라자,신일산동물병원
8722,정상,911-7346,경기도 고양시 일산서구 주엽동 31-1번지,시민종합동물병원
8723,정상,,경기도 고양시 덕양구 화정동 913-4번지 201호,화정동물병원
8724,정상,031-906-0976,경기도 고양시 일산동구 마두동 796번지 강촌마을7단지,가람동물병원
8725,정상,9780075,경기도 고양시 덕양구 행신동 950-1 106호,디엔씨
8726,정상,031-976-8939,경기도 고양시 일산서구 일산동 555-9번지 42통5반,중산종합동물병원
8727,정상,9193567,경기도 고양시 일산서구 주엽동 17 문촌마을 복합상가,하노버
8728,정상,031-975-0187,경기도 고양시 일산동구 중산동 1570번지,참사랑
8729,정상,031-971-5534,경기도 고양시 덕양구 행신동 647-14번지,행신동물병원
8730,정상,975-1475,경기도 고양시 일산서구 일산동 646-1,이용철동물병원
8731,정상,031-916-7509,경기도 고양시 일산동구 정발산동 702-4번지,김 S 동물병원
8732,정상,921-7582,경기도 고양시 일산서구 주엽동 115-1 시대프라자,그랜드 동물병원
8733,정상,,경기도 고양시 일산동구 마두동 728-1번지 장항A타운,백마동물병원
8734,정상,031-811-9975,경기도 고양시 일산동구 백석동 1309 우림오피스텔,튼튼동물병원
8735,정상,,경기도 고양시 일산서구 일산동 1084-3번지 가람프라자 101호,사과나무 동물병원
8736,정상,031-903-3399,경기도 고양시 일산동구 마두동 898-7번지,이솝동물병원
8737,정상,031-924-1375,경기도 고양시 일산동구 장항동 846 센트럴프라자 205호,제이엠 동물병원
8738,정상,,경기도 고양시 일산동구 장항동 742번지 한라밀라트 A동 102호,Dr.JK 동물병원
